_id,baseYmd,touDivNm,predicted_touNum,signguCode
6763f65f24a37b0ba0df6557,20250412,외지인(b),9244.8525390625,41461
6763f65f24a37b0ba0df6558,20250412,외국인(c),10.949498176574707,41461
6763f65f24a37b0ba0df6559,20250413,현지인(a),8257.3017578125,41463
6763f65f24a37b0ba0df655a,20250413,외지인(b),11258.763671875,41463
6763f65f24a37b0ba0df655b,20250413,외국인(c),23.71782875061035,41463
6763f65f24a37b0ba0df655c,20250414,현지인(a),6864.49755859375,41465
6763f65f24a37b0ba0df655d,20250414,외지인(b),7756.12841796875,41465
6763f65f24a37b0ba0df655e,20250414,외국인(c),12.459249496459961,41465
6763f65f24a37b0ba0df655f,20250415,현지인(a),7364.53369140625,41480
6763f65f24a37b0ba0df6560,20250415,외지인(b),7972.76806640625,41480
6763f65f24a37b0ba0df6561,20250415,외국인(c),17.26658058166504,41480
6763f65f24a37b0ba0df6562,20250416,현지인(a),10140.44921875,41500
6763f65f24a37b0ba0df6563,20250416,외지인(b),8490.1982421875,41500
6763f65f24a37b0ba0df6564,20250416,외국인(c),18.663578033447266,41500
6763f65f24a37b0ba0df6565,20250417,현지인(a),7744.97314453125,41550
6763f65f24a37b0ba0df6566,20250417,외지인(b),4753.6435546875,41550
6763f65f24a37b0ba0df6567,20250417,외국인(c),12.264339447021484,41550
6763f65f24a37b0ba0df6568,20250418,현지인(a),11484.533203125,41570
6763f65f24a37b0ba0df6569,20250418,외지인(b),27446.041015625,41570
6763f65f24a37b0ba0df656a,20250418,외국인(c),11.750161170959473,41570
6763f65f24a37b0ba0df656b,20250419,현지인(a),15561.439453125,41590
6763f65f24a37b0ba0df656c,20250419,외지인(b),9244.8525390625,41590
6763f65f24a37b0ba0df656d,20250419,외국인(c),10.949498176574707,41590
6763f65f24a37b0ba0df656e,20250420,현지인(a),8257.3017578125,41610
6763f65f24a37b0ba0df656f,20250420,외지인(b),11258.763671875,41610
6763f65f24a37b0ba0df6570,20250420,외국인(c),23.71782875061035,41610
6763f65f24a37b0ba0df6571,20250421,현지인(a),10949.6396484375,41630
6763f65f24a37b0ba0df6572,20250421,외지인(b),16422.21875,41630
6763f65f24a37b0ba0df6573,20250421,외국인(c),17.19803810119629,41630
6763f65f24a37b0ba0df6574,20250422,현지인(a),11799.0078125,41650
6763f65f24a37b0ba0df6575,20250422,외지인(b),20092.134765625,41650
6763f65f24a37b0ba0df6576,20250422,외국인(c),22.49367332458496,41650
6763f65f24a37b0ba0df6577,20250423,현지인(a),62654.234375,41670
6763f65f24a37b0ba0df6578,20250423,외지인(b),20550.1015625,41670
6763f65f24a37b0ba0df6579,20250423,외국인(c),26.74288558959961,41670
6763f65f24a37b0ba0df657a,20250424,현지인(a),12382.7451171875,41800
6763f65f24a37b0ba0df657b,20250424,외지인(b),12540.974609375,41800
6763f65f24a37b0ba0df657c,20250424,외국인(c),19.067174911499023,41800
6763f65f24a37b0ba0df657d,20250425,현지인(a),18752.04296875,41820
6763f65f24a37b0ba0df657e,20250425,외지인(b),61842.421875,41820
6763f65f24a37b0ba0df657f,20250425,외국인(c),16.1019229888916,41820
6763f65f24a37b0ba0df6580,20250426,현지인(a),32622.865234375,41830
6763f65f24a37b0ba0df6581,20250426,외지인(b),20896.779296875,41830
6763f65f24a37b0ba0df6582,20250426,외국인(c),16.613136291503906,41830
6763f65f24a37b0ba0df6583,20250427,현지인(a),14335.6953125,43111
6763f65f24a37b0ba0df6584,20250427,외지인(b),27929.869140625,43111
6763f65f24a37b0ba0df6585,20250427,외국인(c),29.803512573242188,43111
6763f65f24a37b0ba0df6586,20250428,현지인(a),10949.6396484375,43112
6763f65f24a37b0ba0df6587,20250428,외지인(b),16422.21875,43112
6763f65f24a37b0ba0df6588,20250428,외국인(c),17.19803810119629,43112
6763f65f24a37b0ba0df6589,20250429,현지인(a),9999.115234375,43113
6763f65f24a37b0ba0df658a,20250429,외지인(b),20092.134765625,43113
6763f65f24a37b0ba0df658b,20250429,외국인(c),22.49367332458496,43113
6763f65f24a37b0ba0df658c,20250430,현지인(a),62654.234375,43114
6763f65f24a37b0ba0df658d,20250430,외지인(b),20550.1015625,43114
6763f65f24a37b0ba0df658e,20250430,외국인(c),26.74288558959961,43114
